login_id,user_id,timestamp,ip_address,city,country,latitude,longitude,device_type,user_agent,login_successful,failed_attempts_before_success,mfa_change_flag,mfa_method,typing_speed_ms,session_duration_min,is_suspicious
LOG-BBFD8670321F,USR-000069,2026-02-18 03:22:21,162.244.238.185,Chicago,US,41.9644,-87.5894,unknown,Mozilla/5.0 (Macintosh),True,0,False,authenticator_app,86.9,67.0,False
LOG-159EF8CA047F,USR-000337,2026-02-18 03:23:09,200.53.188.49,Los Angeles,US,34.0661,-118.2603,unknown,Mozilla/5.0 (Windows NT 10.0),True,0,False,hardware_key,113.4,64.4,False
LOG-2EA64AB75698,USR-000426,2026-02-18 03:23:32,51.61.53.98,Houston,US,29.7692,-95.3924,mobile_ios,Mozilla/5.0 (Macintosh),True,0,False,email,82.7,42.3,False
LOG-3D565A4FD8E1,USR-000104,2026-02-18 03:26:06,162.37.119.192,Chicago,US,41.8686,-87.717,desktop_firefox,Mozilla/5.0 (Linux),True,0,False,authenticator_app,122.5,64.7,False
LOG-45BDBCEEA39C,USR-000042,2026-02-18 03:34:57,93.240.223.162,Miami,US,25.7332,-80.2864,tablet,Mozilla/5.0 (Linux),True,0,False,email,166.4,110.3,False
LOG-9F5C2EDD0D42,USR-000368,2026-02-18 03:35:04,70.241.233.178,New York,US,40.7826,-74.0204,tablet,Mozilla/5.0 (iPhone),True,0,False,hardware_key,181.7,57.1,False
LOG-D9D6405ADA97,USR-000384,2026-02-18 03:37:00,93.1.177.137,Miami,US,25.7771,-80.1687,desktop_firefox,Mozilla/5.0 (Windows NT 10.0),True,0,False,email,126.0,38.7,False
LOG-69F480F952D0,USR-000278,2026-02-18 03:39:50,93.91.85.95,Miami,US,25.8474,-80.2634,tablet,Mozilla/5.0 (iPhone),True,0,False,sms,143.7,40.0,False
LOG-722C0BA19AEC,USR-000494,2026-02-18 03:40:10,162.146.212.190,Chicago,US,41.8564,-87.6073,desktop_firefox,Mozilla/5.0 (Macintosh),True,0,False,sms,119.9,24.4,False
LOG-55E561ECA78B,USR-000396,2026-02-18 03:40:51,70.157.112.16,New York,US,40.6975,-74.0317,mobile_ios,Mozilla/5.0 (Linux),True,0,False,sms,139.2,16.5,False
LOG-DF624D311AE1,USR-000110,2026-02-18 03:42:34,200.4.162.50,Los Angeles,US,34.1416,-118.2804,desktop_firefox,Mozilla/5.0 (Windows NT 10.0),True,0,False,email,109.2,80.4,False
LOG-C84CF2A39A43,USR-000047,2026-02-18 03:42:44,70.194.212.207,New York,US,40.7565,-74.0256,mobile_android,Mozilla/5.0 (Windows NT 10.0),True,0,False,sms,143.2,43.6,False
LOG-068A6556CA32,USR-000286,2026-02-18 03:44:39,93.181.170.199,Miami,US,25.793,-80.1596,desktop_chrome,Mozilla/5.0 (Windows NT 10.0),True,0,False,sms,136.5,83.0,False
LOG-330AF3610FE9,USR-000025,2026-02-18 03:50:14,51.72.49.220,Houston,US,29.7787,-95.3675,mobile_android,Mozilla/5.0 (Macintosh),True,0,False,sms,150.3,54.4,False
LOG-0E4F53600012,USR-000136,2026-02-18 03:54:36,51.2.153.81,Houston,US,29.6767,-95.4529,unknown,Mozilla/5.0 (Macintosh),True,0,False,authenticator_app,98.4,45.3,False
LOG-D8B65F618FEE,USR-000164,2026-02-18 03:56:04,200.89.238.209,Los Angeles,US,33.9848,-118.259,mobile_ios,Mozilla/5.0 (Windows NT 10.0),True,0,False,hardware_key,159.7,31.7,False
LOG-8E5B04C05ABD,USR-000106,2026-02-18 03:57:10,51.118.166.210,Houston,US,29.7615,-95.3555,desktop_firefox,Mozilla/5.0 (iPhone),True,0,False,hardware_key,152.2,78.1,False
LOG-CCC7A5C5D82B,USR-000462,2026-02-18 03:59:29,162.120.103.81,Chicago,US,41.9016,-87.5829,mobile_android,Mozilla/5.0 (Linux),True,0,False,email,153.6,2.1,False
LOG-F2B4EA58A20B,USR-000174,2026-02-18 04:02:15,93.171.128.216,Miami,US,25.7193,-80.1195,unknown,Mozilla/5.0 (Linux),True,0,False,hardware_key,144.0,94.2,False
LOG-7D2BF952C66F,USR-000091,2026-02-18 04:03:25,200.117.156.107,Los Angeles,US,33.9966,-118.1715,tablet,Mozilla/5.0 (iPhone),True,0,False,sms,69.2,87.0,False
LOG-F8954759FF3B,USR-000207,2026-02-18 04:03:46,70.182.240.236,New York,US,40.6057,-73.9793,desktop_chrome,Mozilla/5.0 (Linux),True,0,False,sms,91.4,94.2,False
LOG-B49A0DD3B827,USR-000057,2026-02-18 04:08:25,70.12.219.112,New York,US,40.6469,-74.0559,unknown,Mozilla/5.0 (Macintosh),True,0,False,email,134.1,117.1,False
LOG-BCD17F50CEE6,USR-000244,2026-02-18 04:09:47,51.10.142.175,Houston,US,29.7339,-95.4012,tablet,Mozilla/5.0 (Windows NT 10.0),True,0,False,hardware_key,126.8,26.5,False
LOG-640E68F20BC5,USR-000278,2026-02-18 04:10:44,93.98.123.154,Miami,US,25.7908,-80.1806,mobile_android,Mozilla/5.0 (Linux),True,0,False,sms,145.2,108.0,False
LOG-46CAD2591F8B,USR-000134,2026-02-18 04:16:34,70.24.1.207,New York,US,40.6951,-74.1313,desktop_firefox,Mozilla/5.0 (Windows NT 10.0),True,0,False,hardware_key,77.4,30.8,False
LOG-14F9D6D4842D,USR-000047,2026-02-18 04:17:09,70.179.128.239,New York,US,40.7099,-73.9705,unknown,Mozilla/5.0 (iPhone),True,0,False,email,164.6,69.7,False
LOG-8E8F74C1F74C,USR-000427,2026-02-18 04:17:10,162.155.234.143,Chicago,US,41.8945,-87.6147,unknown,Mozilla/5.0 (Windows NT 10.0),True,0,False,sms,127.6,108.2,False
LOG-46C05AF99ADC,USR-000371,2026-02-18 04:18:21,162.20.139.122,Chicago,US,41.9112,-87.674,desktop_firefox,Mozilla/5.0 (iPhone),True,0,False,hardware_key,156.6,27.7,False
LOG-C7D683A5E2F7,USR-000330,2026-02-18 04:20:26,162.13.85.150,Chicago,US,41.8361,-87.6097,unknown,Mozilla/5.0 (iPhone),True,0,False,hardware_key,123.2,9.8,False
LOG-E036FA893E91,USR-000098,2026-02-18 04:24:41,200.245.109.20,Los Angeles,US,33.994,-118.2918,unknown,Mozilla/5.0 (Macintosh),True,0,False,authenticator_app,32.0,92.3,False
LOG-3319E11A3BF4,USR-000303,2026-02-18 04:26:21,93.25.100.64,Miami,US,25.7806,-80.194,unknown,Mozilla/5.0 (Macintosh),True,0,False,hardware_key,124.7,87.7,False
LOG-72F1E55D42AD,USR-000123,2026-02-18 04:34:15,51.118.233.165,Houston,US,29.8201,-95.4396,desktop_chrome,Mozilla/5.0 (Linux),True,0,False,authenticator_app,89.2,48.6,False
LOG-25F42E2D83C0,USR-000146,2026-02-18 04:37:19,93.227.236.201,Miami,US,25.7636,-80.2762,desktop_chrome,Mozilla/5.0 (iPhone),True,0,False,hardware_key,94.4,20.8,False
LOG-8AC7DEECD909,USR-000275,2026-02-18 04:40:16,200.74.196.180,Los Angeles,US,34.0452,-118.2123,unknown,Mozilla/5.0 (Linux),True,0,False,authenticator_app,20,106.9,False
LOG-0A84A8A74E33,USR-000300,2026-02-18 04:40:55,93.105.15.174,Miami,US,25.7935,-80.3108,unknown,Mozilla/5.0 (Windows NT 10.0),True,0,False,hardware_key,123.0,77.5,False
LOG-3DE317EFAC27,USR-000154,2026-02-18 04:45:13,70.203.223.97,New York,US,40.6391,-74.0695,tablet,Mozilla/5.0 (Linux),True,0,False,hardware_key,132.7,28.8,False
LOG-40128B8D9B49,USR-000277,2026-02-18 04:45:28,93.17.197.173,Miami,US,25.739,-80.1216,tablet,Mozilla/5.0 (Macintosh),True,0,False,authenticator_app,43.6,52.2,False
LOG-1D176797A39B,USR-000470,2026-02-18 04:45:38,93.205.170.198,Miami,US,25.7907,-80.13,mobile_ios,Mozilla/5.0 (iPhone),True,0,False,hardware_key,129.6,51.1,False
LOG-F2512FB5DDBD,USR-000143,2026-02-18 04:48:23,93.58.77.209,Miami,US,25.7282,-80.1836,tablet,Mozilla/5.0 (Linux),True,0,False,sms,129.5,73.6,False
LOG-8A97F433E3FE,USR-000192,2026-02-18 04:49:23,70.26.119.56,New York,US,40.7167,-73.9878,desktop_firefox,Mozilla/5.0 (iPhone),True,0,False,email,126.5,99.0,False
LOG-4D98A6F332AE,USR-000154,2026-02-18 04:49:44,70.150.175.210,New York,US,40.7312,-74.1546,desktop_chrome,Mozilla/5.0 (Windows NT 10.0),True,0,False,hardware_key,90.5,45.8,False
LOG-33CF67C747F1,USR-000238,2026-02-18 04:50:18,93.113.95.114,Miami,US,25.7243,-80.19,desktop_chrome,Mozilla/5.0 (Linux),True,0,False,hardware_key,56.6,8.5,False
LOG-8CFC97C535C1,USR-000088,2026-02-18 04:50:24,51.204.4.147,Houston,US,29.7015,-95.4534,tablet,Mozilla/5.0 (Linux),True,0,False,sms,98.2,71.6,False
LOG-83131F4B1E45,USR-000282,2026-02-18 04:51:14,70.40.140.206,New York,US,40.6178,-74.0684,desktop_firefox,Mozilla/5.0 (Macintosh),True,0,False,email,102.7,117.0,False
LOG-AEE56DA0B519,USR-000399,2026-02-18 04:52:08,51.131.29.73,Houston,US,29.6452,-95.3219,mobile_ios,Mozilla/5.0 (Linux),True,0,False,email,130.0,63.0,False
LOG-A0A90754F39C,USR-000131,2026-02-18 04:52:10,93.60.64.28,Miami,US,25.7864,-80.1632,desktop_firefox,Mozilla/5.0 (Linux),True,0,False,sms,109.3,87.9,False
LOG-FCF28829541D,USR-000444,2026-02-18 04:52:23,93.60.213.94,Miami,US,25.7335,-80.1597,unknown,Mozilla/5.0 (Macintosh),True,0,False,hardware_key,112.1,20.6,False
LOG-4C540CAF6A98,USR-000473,2026-02-18 04:53:38,162.251.23.176,Chicago,US,41.8387,-87.5929,unknown,Mozilla/5.0 (Macintosh),True,0,False,hardware_key,95.7,63.7,False
LOG-F37B9E907D8E,USR-000426,2026-02-18 05:04:48,51.228.221.154,Houston,US,29.7611,-95.3642,mobile_android,Mozilla/5.0 (Linux),True,0,False,sms,132.0,58.8,False
LOG-99C5C423D908,USR-000183,2026-02-18 05:06:17,162.108.183.193,Chicago,US,41.8679,-87.6232,unknown,Mozilla/5.0 (iPhone),True,0,False,hardware_key,60.4,114.7,False
LOG-D7A3247D800E,USR-000193,2026-02-18 05:13:43,162.50.8.5,Chicago,US,41.8172,-87.6609,desktop_chrome,Mozilla/5.0 (Linux),True,0,False,email,191.1,17.4,False
LOG-B46D2AEDECE6,USR-000296,2026-02-18 05:15:33,51.60.115.56,Houston,US,29.7875,-95.3651,tablet,Mozilla/5.0 (Linux),False,2,False,authenticator_app,129.2,0,False
LOG-E410C7DFB75C,USR-000212,2026-02-18 05:16:15,200.157.148.250,Los Angeles,US,34.0612,-118.3229,unknown,Mozilla/5.0 (Linux),True,0,False,sms,147.0,15.0,False
LOG-DE28489192EE,USR-000219,2026-02-18 05:18:05,51.233.87.23,Houston,US,29.8243,-95.3473,unknown,Mozilla/5.0 (Macintosh),True,0,False,hardware_key,97.2,38.1,False
LOG-94C9F3D5200B,USR-000356,2026-02-18 05:20:17,200.12.18.147,Los Angeles,US,33.998,-118.1881,desktop_firefox,Mozilla/5.0 (Linux),True,0,False,authenticator_app,117.4,112.0,False
LOG-9FA2DE80DC5B,USR-000112,2026-02-18 05:20:45,93.65.33.183,Miami,US,25.6313,-80.1103,desktop_chrome,Mozilla/5.0 (Macintosh),True,0,False,authenticator_app,130.2,1.7,False
LOG-01F4BD61DBD0,USR-000309,2026-02-18 05:23:00,162.83.176.70,Chicago,US,41.7888,-87.6928,mobile_ios,Mozilla/5.0 (Linux),True,0,False,hardware_key,131.1,80.8,False
LOG-86C3D5724DC2,USR-000394,2026-02-18 05:24:07,200.155.177.131,Los Angeles,US,33.997,-118.2418,desktop_firefox,Mozilla/5.0 (Linux),True,0,False,email,144.0,22.2,False
LOG-2F29087943A8,USR-000273,2026-02-18 05:25:35,200.105.21.133,Los Angeles,US,33.9498,-118.2229,tablet,Mozilla/5.0 (Windows NT 10.0),True,0,False,authenticator_app,137.2,118.9,False
LOG-290376329BF7,USR-000413,2026-02-18 05:26:09,70.235.108.138,New York,US,40.6988,-73.9925,tablet,Mozilla/5.0 (Macintosh),True,0,False,email,78.3,96.3,False
LOG-A7DB1BD6A9FB,USR-000325,2026-02-18 05:27:57,70.119.209.62,New York,US,40.7156,-73.9731,unknown,Mozilla/5.0 (Macintosh),True,0,False,authenticator_app,168.1,86.9,False
LOG-EB86DA0A3CE0,USR-000007,2026-02-18 05:29:28,70.166.18.184,New York,US,40.6151,-73.9292,mobile_ios,Mozilla/5.0 (Macintosh),True,0,False,sms,112.2,64.8,False
LOG-365E1F629610,USR-000086,2026-02-18 05:36:50,70.217.37.124,New York,US,40.7216,-74.0734,mobile_android,Mozilla/5.0 (Linux),True,0,False,email,143.6,114.7,False
LOG-5FBE01161BB4,USR-000411,2026-02-18 05:38:04,162.126.41.148,Chicago,US,41.7258,-87.6402,tablet,Mozilla/5.0 (Macintosh),True,0,False,sms,98.7,2.7,False
LOG-FFF44B6608AA,USR-000136,2026-02-18 05:38:39,51.103.163.60,Houston,US,29.7269,-95.3527,mobile_android,Mozilla/5.0 (iPhone),True,0,False,authenticator_app,61.5,116.4,False
LOG-A541060AA245,USR-000116,2026-02-18 05:40:02,70.109.11.56,New York,US,40.7769,-73.9698,unknown,Mozilla/5.0 (Windows NT 10.0),True,0,False,sms,93.3,12.9,False
LOG-DF5AFC4F5B1F,USR-000227,2026-02-18 05:40:11,51.197.87.121,Houston,US,29.7401,-95.3926,desktop_firefox,Mozilla/5.0 (iPhone),True,0,False,authenticator_app,160.6,51.4,False
LOG-5E3A74006D2D,USR-000018,2026-02-18 05:41:13,93.41.95.130,Miami,US,25.8288,-80.2209,mobile_android,Mozilla/5.0 (Linux),True,0,False,sms,131.8,112.2,False
LOG-9DA2AB160F1F,USR-000301,2026-02-18 05:45:52,93.97.62.3,Miami,US,25.7211,-80.2258,mobile_android,Mozilla/5.0 (Linux),True,0,False,hardware_key,80.2,8.4,False
LOG-20C0BC560587,USR-000454,2026-02-18 05:46:47,200.230.64.246,Los Angeles,US,34.0426,-118.2931,mobile_ios,Mozilla/5.0 (Linux),True,0,False,hardware_key,69.3,97.0,False
LOG-D238159A1C7C,USR-000403,2026-02-18 05:50:14,200.44.178.79,Los Angeles,US,33.9581,-118.3181,unknown,Mozilla/5.0 (Linux),True,0,False,email,123.4,119.1,False
LOG-F93C74C52D54,USR-000105,2026-02-18 05:51:25,93.116.250.191,Miami,US,25.7672,-80.1474,unknown,Mozilla/5.0 (iPhone),True,0,False,email,165.0,53.4,False
LOG-1177FC9EE333,USR-000062,2026-02-18 05:52:25,70.8.86.194,New York,US,40.6633,-74.0712,mobile_android,Mozilla/5.0 (Linux),True,0,False,hardware_key,135.9,74.3,False
LOG-6719984C3E7B,USR-000284,2026-02-18 05:53:53,51.149.8.130,Houston,US,29.7204,-95.2788,mobile_android,Mozilla/5.0 (Macintosh),True,0,False,email,116.3,25.9,False
LOG-7572B9B63A59,USR-000018,2026-02-18 06:01:11,93.141.251.71,Miami,US,25.7495,-80.1607,desktop_chrome,Mozilla/5.0 (Linux),True,0,False,authenticator_app,114.8,13.5,False
LOG-74D158C83060,USR-000402,2026-02-18 06:04:00,200.111.71.53,Los Angeles,US,34.0022,-118.2722,tablet,Mozilla/5.0 (Macintosh),True,0,False,sms,69.7,102.8,False
LOG-601C9B712B6E,USR-000077,2026-02-18 06:05:24,200.123.243.104,Los Angeles,US,34.032,-118.3293,mobile_android,Mozilla/5.0 (iPhone),True,0,False,hardware_key,126.3,58.6,False
LOG-607CF2BF1804,USR-000412,2026-02-18 06:08:52,200.185.247.73,Los Angeles,US,34.1305,-118.2494,mobile_android,Mozilla/5.0 (iPhone),True,0,False,email,144.1,36.4,False
LOG-AE6F5A578E05,USR-000221,2026-02-18 06:17:35,200.95.253.108,Los Angeles,US,34.0192,-118.1586,unknown,Mozilla/5.0 (Linux),True,0,False,hardware_key,121.8,93.0,False
LOG-90A67020F7B4,USR-000088,2026-02-18 06:17:41,51.57.95.124,Houston,US,29.8213,-95.3488,tablet,Mozilla/5.0 (iPhone),True,0,False,hardware_key,132.1,119.2,False
LOG-76B024F89F17,USR-000014,2026-02-18 06:18:23,70.215.93.56,New York,US,40.6867,-74.0386,desktop_chrome,Mozilla/5.0 (Windows NT 10.0),True,0,False,hardware_key,67.1,5.9,False
LOG-8C9275114DA0,USR-000376,2026-02-18 06:19:44,93.94.68.125,Miami,US,25.6996,-80.268,mobile_ios,Mozilla/5.0 (Linux),False,2,False,sms,154.4,0,False
LOG-3765A4E98464,USR-000255,2026-02-18 06:23:13,200.17.7.185,Los Angeles,US,34.0229,-118.2838,tablet,Mozilla/5.0 (Linux),True,0,False,sms,67.1,114.0,False
LOG-A2557652C4E0,USR-000275,2026-02-18 06:23:50,200.109.183.176,Los Angeles,US,34.0528,-118.26,desktop_firefox,Mozilla/5.0 (iPhone),True,0,False,email,138.7,117.3,False
LOG-88AD2369B40F,USR-000407,2026-02-18 06:23:51,200.165.227.136,Los Angeles,US,34.054,-118.302,desktop_firefox,Mozilla/5.0 (Macintosh),True,0,False,hardware_key,136.5,13.3,False
LOG-AF24F4BAFBA4,USR-000101,2026-02-18 06:26:19,200.105.171.137,Los Angeles,US,33.9788,-118.3274,mobile_android,Mozilla/5.0 (Linux),True,0,False,authenticator_app,159.8,87.7,False
LOG-A06C50802613,USR-000480,2026-02-18 06:26:46,51.40.34.90,Houston,US,29.7428,-95.3313,mobile_ios,Mozilla/5.0 (Windows NT 10.0),True,0,False,hardware_key,125.2,4.9,False
LOG-2D67866118E8,USR-000232,2026-02-18 06:27:54,51.199.138.150,Houston,US,29.781,-95.3988,unknown,Mozilla/5.0 (Macintosh),True,0,False,authenticator_app,117.3,61.2,False
LOG-B1C51571AE4B,USR-000061,2026-02-18 06:31:35,200.82.244.90,Los Angeles,US,34.0086,-118.1792,desktop_firefox,Mozilla/5.0 (Linux),True,0,False,email,183.2,114.2,False
LOG-A6316B55BFFC,USR-000329,2026-02-18 06:35:12,93.234.112.105,Miami,US,25.6834,-80.139,unknown,Mozilla/5.0 (Windows NT 10.0),True,0,False,authenticator_app,102.2,88.9,False
LOG-02BBFD357F77,USR-000111,2026-02-18 06:38:32,200.198.144.171,Los Angeles,US,34.0525,-118.3059,unknown,Mozilla/5.0 (Linux),True,0,False,email,90.0,48.9,False
LOG-7E1D00F2D108,USR-000395,2026-02-18 06:47:50,200.36.72.103,Los Angeles,US,34.0496,-118.1854,unknown,Mozilla/5.0 (iPhone),True,0,False,authenticator_app,112.6,100.6,False
LOG-864220F1C294,USR-000357,2026-02-18 06:49:36,162.242.244.163,Chicago,US,41.9693,-87.6056,unknown,Mozilla/5.0 (iPhone),True,0,False,authenticator_app,129.9,73.9,False
LOG-008C4935F41D,USR-000215,2026-02-18 06:52:42,93.109.175.224,Miami,US,25.7352,-80.3083,desktop_firefox,Mozilla/5.0 (Windows NT 10.0),True,0,False,email,126.0,4.2,False
LOG-98019262C9D8,USR-000496,2026-02-18 06:52:45,51.163.22.216,Houston,US,29.8032,-95.3653,desktop_chrome,Mozilla/5.0 (Macintosh),True,0,False,hardware_key,101.1,53.3,False
LOG-B90C942AA830,USR-000466,2026-02-18 06:55:33,93.141.107.145,Miami,US,25.8487,-80.2073,mobile_android,Mozilla/5.0 (iPhone),True,0,False,email,129.6,54.4,False
LOG-6E9E3DA2D677,USR-000057,2026-02-18 06:55:59,70.108.78.80,New York,US,40.7451,-73.9649,mobile_android,Mozilla/5.0 (Macintosh),True,0,False,sms,151.8,87.5,False
LOG-C5C9E3E87A85,USR-000053,2026-02-18 07:02:41,162.74.26.45,Chicago,US,41.8155,-87.6215,mobile_ios,Mozilla/5.0 (Macintosh),True,0,False,email,123.3,51.6,False
LOG-D20C358E78CC,USR-000199,2026-02-18 07:03:24,200.129.142.59,Los Angeles,US,34.0486,-118.2427,tablet,Mozilla/5.0 (Macintosh),True,0,False,sms,117.9,1.5,False
LOG-AF9D281D0F3E,USR-000103,2026-02-18 07:06:13,93.41.64.136,Miami,US,25.724,-80.1719,mobile_ios,Mozilla/5.0 (Windows NT 10.0),True,0,False,hardware_key,99.5,27.7,False
LOG-4DCD5347FAF0,USR-000077,2026-02-18 07:06:47,200.198.102.25,Los Angeles,US,33.9928,-118.213,desktop_chrome,Mozilla/5.0 (Windows NT 10.0),True,0,False,sms,135.7,54.9,False
LOG-28687EEA34BB,USR-000481,2026-02-18 07:12:06,200.11.247.222,Los Angeles,US,34.0903,-118.2707,mobile_android,Mozilla/5.0 (iPhone),True,0,False,authenticator_app,151.6,103.4,False
LOG-43702DB983C3,USR-000433,2026-02-18 07:13:54,51.234.53.35,Houston,US,29.7111,-95.3716,desktop_chrome,Mozilla/5.0 (Linux),True,0,False,email,101.3,43.7,False
LOG-5860A2F145AC,USR-000493,2026-02-18 07:14:42,93.157.77.68,Miami,US,25.7592,-80.1779,mobile_ios,Mozilla/5.0 (Linux),True,0,False,hardware_key,143.5,116.7,False
LOG-BB6BDDE2AEC8,USR-000485,2026-02-18 07:15:10,51.145.125.76,Houston,US,29.7346,-95.2998,desktop_firefox,Mozilla/5.0 (Linux),True,0,False,hardware_key,171.0,15.9,False
LOG-CE45651F088C,USR-000059,2026-02-18 07:15:35,162.201.157.216,Chicago,US,41.7873,-87.615,tablet,Mozilla/5.0 (Linux),True,0,False,email,130.4,109.1,False
LOG-474E905B8C3E,USR-000309,2026-02-18 07:22:39,162.107.51.133,Chicago,US,41.8966,-87.6528,tablet,Mozilla/5.0 (Macintosh),True,0,False,email,130.1,52.9,False
LOG-43BEDF63D51C,USR-000056,2026-02-18 07:25:38,70.182.24.41,New York,US,40.6563,-74.0185,mobile_android,Mozilla/5.0 (iPhone),True,0,False,sms,108.7,65.0,False
LOG-913B0B22FC60,USR-000039,2026-02-18 07:25:51,70.19.22.207,New York,US,40.7139,-74.0836,mobile_android,Mozilla/5.0 (Linux),True,0,False,authenticator_app,92.4,31.0,False
LOG-DBFA8C053C72,USR-000059,2026-02-18 07:29:26,162.244.3.229,Chicago,US,41.9283,-87.6515,desktop_chrome,Mozilla/5.0 (Linux),True,0,False,sms,155.7,6.4,False
LOG-A3637065DACF,USR-000028,2026-02-18 07:32:25,70.85.92.244,New York,US,40.7429,-73.9639,mobile_ios,Mozilla/5.0 (Windows NT 10.0),True,0,False,authenticator_app,200.7,29.9,False
LOG-E55D0CD835B7,USR-000447,2026-02-18 07:33:32,162.127.19.17,Chicago,US,41.8629,-87.555,mobile_ios,Mozilla/5.0 (iPhone),True,0,False,hardware_key,109.7,89.7,False
LOG-54398874EEC5,USR-000128,2026-02-18 07:34:08,93.115.91.62,Miami,US,25.8142,-80.1577,desktop_firefox,Mozilla/5.0 (Macintosh),True,0,False,sms,85.2,77.4,False
LOG-4A03A2EF4496,USR-000247,2026-02-18 07:34:50,51.199.66.5,Houston,US,29.7315,-95.4531,mobile_ios,Mozilla/5.0 (Macintosh),True,0,False,email,164.9,7.3,False
LOG-A2E39A7E6EDD,USR-000363,2026-02-18 07:37:57,70.36.177.188,New York,US,40.668,-73.9533,unknown,Mozilla/5.0 (iPhone),True,0,False,email,168.8,28.1,False
LOG-39A0B57786E5,USR-000228,2026-02-18 07:45:25,51.129.205.204,Houston,US,29.746,-95.4303,tablet,Mozilla/5.0 (iPhone),True,0,False,hardware_key,165.5,17.3,False
LOG-8878406CD776,USR-000432,2026-02-18 07:46:12,93.153.239.17,Miami,US,25.7522,-80.1893,mobile_ios,Mozilla/5.0 (Macintosh),True,0,False,email,116.3,68.5,False
LOG-1E80A11811F0,USR-000006,2026-02-18 07:48:14,200.133.32.240,Los Angeles,US,34.061,-118.2239,tablet,Mozilla/5.0 (iPhone),True,0,False,authenticator_app,153.4,20.7,False
LOG-14A0AEE83D02,USR-000285,2026-02-18 07:53:50,93.242.215.10,Miami,US,25.7686,-80.1816,desktop_chrome,Mozilla/5.0 (Windows NT 10.0),True,0,False,authenticator_app,106.4,70.3,False
LOG-51EDB96089DE,USR-000491,2026-02-18 07:55:41,51.161.12.176,Houston,US,29.7707,-95.3966,mobile_ios,Mozilla/5.0 (Windows NT 10.0),True,0,False,email,144.3,19.9,False
LOG-B0CB11870AB8,USR-000451,2026-02-18 07:56:43,70.95.149.221,New York,US,40.6605,-74.06,mobile_android,Mozilla/5.0 (Macintosh),True,0,False,hardware_key,82.1,14.6,False
LOG-DAA3B4860369,USR-000195,2026-02-18 07:56:53,93.158.182.85,Miami,US,25.725,-80.2677,desktop_firefox,Mozilla/5.0 (iPhone),True,0,False,hardware_key,101.7,32.8,False
LOG-2FABB2DDF597,USR-000101,2026-02-18 07:58:13,200.57.15.18,Los Angeles,US,34.0404,-118.2049,tablet,Mozilla/5.0 (Macintosh),True,0,False,authenticator_app,105.7,26.9,False
LOG-DCA083D5DF44,USR-000094,2026-02-18 08:01:22,200.237.202.186,Los Angeles,US,33.9836,-118.2503,desktop_firefox,Mozilla/5.0 (Macintosh),True,0,False,sms,128.7,76.3,False
LOG-5EEB05138020,USR-000319,2026-02-18 08:02:41,162.103.62.104,Chicago,US,41.9813,-87.6884,mobile_ios,Mozilla/5.0 (Linux),True,0,False,hardware_key,117.5,98.4,False
LOG-0EF3B2E34D02,USR-000275,2026-02-18 08:08:22,200.80.81.46,Los Angeles,US,34.0516,-118.1979,tablet,Mozilla/5.0 (Windows NT 10.0),True,0,False,email,115.7,118.7,False
LOG-062192873EDA,USR-000324,2026-02-18 08:10:34,93.84.233.184,Miami,US,25.771,-80.2342,mobile_ios,Mozilla/5.0 (Linux),True,0,False,hardware_key,157.4,1.2,False
LOG-60AFFF478CC8,USR-000088,2026-02-18 08:10:45,51.153.144.145,Houston,US,29.7778,-95.3784,mobile_android,Mozilla/5.0 (Windows NT 10.0),True,0,False,email,113.7,113.2,False
LOG-73C8397550A6,USR-000143,2026-02-18 08:11:19,93.71.35.124,Miami,US,25.7329,-80.1857,tablet,Mozilla/5.0 (Macintosh),True,0,False,authenticator_app,134.8,96.3,False
LOG-EF3465398D34,USR-000398,2026-02-18 08:14:30,93.121.208.174,Miami,US,25.6991,-80.2411,mobile_android,Mozilla/5.0 (Macintosh),True,0,False,hardware_key,122.2,19.8,False
LOG-E8FB4B89490F,USR-000035,2026-02-18 08:14:42,162.99.133.225,Chicago,US,41.8601,-87.6195,mobile_android,Mozilla/5.0 (Macintosh),True,0,False,hardware_key,116.1,90.5,False
LOG-FEED5D935242,USR-000203,2026-02-18 08:16:38,200.81.230.237,Los Angeles,US,33.9961,-118.2323,desktop_firefox,Mozilla/5.0 (Windows NT 10.0),True,0,False,hardware_key,149.2,117.2,False
LOG-D23097B77BE6,USR-000164,2026-02-18 08:17:30,200.198.87.113,Los Angeles,US,34.1377,-118.196,mobile_ios,Mozilla/5.0 (Linux),True,0,False,authenticator_app,115.5,120.0,False
LOG-71F446DF8FB8,USR-000305,2026-02-18 08:18:13,51.88.183.191,Houston,US,29.8443,-95.3526,mobile_android,Mozilla/5.0 (iPhone),True,0,True,sms,98.8,102.2,False
